season,team,player,position,total_snaps,snap_share,rank_improvement,grp,player_contrib_rank
2018,MIA,Reshad Jones,FS,697,0.03153988868274583,-0.0,zero,-0.0
2018,MIA,Reshad Jones,S,128,0.0057921172903751305,-0.0,zero,-0.0
2018,MIA,Robert Quinn,DE,635,0.028734331870220373,-0.0,zero,-0.0
2018,MIA,Ryan Tannehill,QB,580,0.026245531472012307,-0.0,zero,-0.0
2018,MIA,Sam Young,T,121,0.0054753608760577405,-0.0,zero,-0.0
2018,MIA,Senorise Perry,RB,0,0.0,-0.0,zero,-0.0
2018,MIA,Stephone Anthony,LB,27,0.001221774740938504,-0.0,zero,-0.0
2018,MIA,Sylvester Williams,DT,228,0.010317208923480701,-0.0,zero,-0.0
2018,MIA,T.J. McDonald,S,134,0.006063622788361464,-0.0,zero,-0.0
2018,MIA,T.J. McDonald,SS,818,0.037015249558803566,-0.0,zero,-0.0
2018,MIA,Tanner McEvoy,WR,0,0.0,-0.0,zero,-0.0
2018,MIA,Ted Larsen,G,751,0.033983438164622834,-0.0,zero,-0.0
2018,MIA,Torry McTyer,CB,346,0.015656817050545273,-0.0,zero,-0.0
2018,MIA,Travis Swanson,C,643,0.029096339200868817,-0.0,zero,-0.0
2018,MIA,Vincent Taylor,DT,204,0.009231186931535363,-0.0,zero,-0.0
2018,MIA,Walt Aikens,SS,33,0.0014932802389248383,-0.0,zero,-0.0
2018,MIA,Wesley Johnson,C,26,0.0011765238246074484,-0.0,zero,-0.0
2018,MIA,William Hayes,DE,64,0.0028960586451875652,-0.0,zero,-0.0
2018,MIA,Xavien Howard,CB,803,0.03633648581383773,-0.0,zero,-0.0
2018,MIA,Zach Sterup,T,92,0.0041630843024571245,-0.0,zero,-0.0
2018,MIN,Adam Thielen,WR,1011,0.04397564158329709,3.0,zero,0.13192692474989126
2018,MIN,Aldrick Robinson,WR,252,0.01096128751631144,3.0,zero,0.03288386254893432
2018,MIN,Ameer Abdullah,RB,6,0.0002609830361026533,3.0,zero,0.00078294910830796
2018,MIN,Andrew Sendejo,SS,324,0.01409308394954328,3.0,zero,0.04227925184862984
2018,MIN,Anthony Barr,LB,808,0.03514571552849065,3.0,zero,0.10543714658547194
2018,MIN,Anthony Harris,FS,623,0.02709873858199217,3.0,zero,0.08129621574597651
2018,MIN,Ben Gedeon,LB,309,0.013440626359286646,3.0,zero,0.04032187907785994
2018,MIN,Brandon Zylstra,WR,17,0.0007394519356241844,3.0,zero,0.002218355806872553
2018,MIN,Brett Jones,C,191,0.00830795998260113,3.0,zero,0.024923879947803394
2018,MIN,Brian O'Neill,T,800,0.034797738147020446,3.0,zero,0.10439321444106134
2018,MIN,C.J. Ham,FB,139,0.0060461070030448025,3.0,zero,0.018138321009134407
2018,MIN,Chad Beebe,WR,46,0.0020008699434536756,3.0,zero,0.006002609830361027
2018,MIN,Craig James,CB,0,0.0,3.0,zero,0.0
2018,MIN,Dalvin Cook,RB,491,0.021357111787733796,3.0,zero,0.06407133536320139
2018,MIN,Dan Bailey,K,0,0.0,3.0,zero,0.0
2018,MIN,Daniel Carlson,K,0,0.0,3.0,zero,0.0
2018,MIN,Danielle Hunter,DE,877,0.03814702044367116,3.0,zero,0.11444106133101348
2018,MIN,Danny Isidora,G,214,0.009308394954327968,3.0,zero,0.027925184862983905
2018,MIN,David Morgan,TE,231,0.010047846889952153,3.0,zero,0.03014354066985646
2018,MIN,David Parry,DT,50,0.002174858634188778,3.0,zero,0.006524575902566334
2018,MIN,Devante Downs,LB,0,0.0,3.0,zero,0.0
2018,MIN,Eric Kendricks,LB,875,0.03806002609830361,3.0,zero,0.11418007829491084
2018,MIN,Eric Wilson,LB,336,0.014615050021748587,3.0,zero,0.04384515006524576
2018,MIN,Everson Griffen,DE,584,0.025402348847324924,3.0,zero,0.07620704654197477
2018,MIN,George Iloka,FS,116,0.005045672031317964,3.0,zero,0.015137016093953893
2018,MIN,Harrison Smith,FS,1033,0.044932579382340146,3.0,zero,0.13479773814702045
2018,MIN,Holton Hill,CB,370,0.016093953892996955,3.0,zero,0.048281861678990866
2018,MIN,Holton Hill,DB,4,0.00017398869073510223,3.0,zero,0.0005219660722053066
2018,MIN,Jaleel Johnson,DT,260,0.011309264897781644,3.0,zero,0.033927794693344934
2018,MIN,Jalyn Holmes,DT,58,0.002522836015658982,3.0,zero,0.0075685080469769465
2018,MIN,Jayron Kearse,SS,202,0.008786428882122662,3.0,zero,0.026359286646367986
2018,MIN,Kentrell Brothers,LB,5,0.00021748586341887777,3.0,zero,0.0006524575902566333
2018,MIN,Kevin McDermott,LS,0,0.0,3.0,zero,0.0
2018,MIN,Kirk Cousins,QB,1051,0.04571552849064811,3.0,zero,0.13714658547194433
2018,MIN,Kyle Rudolph,TE,925,0.040234884732492385,3.0,zero,0.12070465419747715
2018,MIN,Laquon Treadwell,WR,543,0.023618964767290127,3.0,zero,0.07085689430187038
2018,MIN,Latavius Murray,RB,461,0.020052196607220532,3.0,zero,0.060156589821661596
2018,MIN,Linval Joseph,NT,669,0.029099608525445846,3.0,zero,0.08729882557633753
2018,MIN,Mackensie Alexander,CB,565,0.02457590256633319,3.0,zero,0.07372770769899957
2018,MIN,Marcus Sherels,CB,29,0.001261418007829491,3.0,zero,0.0037842540234884732
2018,MIN,Matt Wile,P,0,0.0,3.0,zero,0.0
2018,MIN,Mike Boone,RB,36,0.00156589821661592,3.0,zero,0.0046976946498477595
2018,MIN,Mike Hughes,CB,243,0.01056981296215746,3.0,zero,0.031709438886472374
2018,MIN,Mike Remmers,G,1048,0.04558503697259678,3.0,zero,0.13675511091779036
2018,MIN,Pat Elflein,C,863,0.0375380600260983,3.0,zero,0.1126141800782949
2018,MIN,Rashod Hill,T,529,0.02301000434971727,3.0,zero,0.06903001304915181
2018,MIN,Riley Reiff,T,793,0.03449325793823402,3.0,zero,0.10347977381470205
2018,MIN,Roc Thomas,RB,29,0.001261418007829491,3.0,zero,0.0037842540234884732
2018,MIN,Sheldon Richardson,DT,718,0.031230969986950848,3.0,zero,0.09369290996085254
2018,MIN,Stacy Coley,WR,19,0.0008264462809917355,3.0,zero,0.0024793388429752063
2018,MIN,Stefon Diggs,WR,874,0.03801652892561983,3.0,zero,0.1140495867768595
2018,MIN,Stephen Weatherly,DE,523,0.022749021313614615,3.0,zero,0.06824706394084384
2018,MIN,Storm Norton,T,0,0.0,3.0,zero,0.0
2018,MIN,Tashawn Bower,DE,53,0.0023053501522401045,3.0,zero,0.0069160504567203135
2018,MIN,Tom Compton,G,837,0.03640713353632014,3.0,zero,0.10922140060896043
2018,MIN,Tom Johnson,DT,342,0.01487603305785124,3.0,zero,0.04462809917355372
2018,MIN,Trae Waynes,CB,692,0.030100043497172685,3.0,zero,0.09030013049151805
2018,MIN,Tyler Conklin,TE,146,0.006350587211831231,3.0,zero,0.019051761635493693
2018,MIN,Xavier Rhodes,CB,770,0.03349282296650718,3.0,zero,0.10047846889952153
2018,NE,Adam Butler,DT,480,0.016771488469601678,-9.0,double,-0.15094339622641512
2018,NE,Adrian Clayborn,DE,412,0.014395527603074772,-9.0,double,-0.12955974842767295
2018,NE,Albert McClellan,LB,9,0.00031446540880503143,-9.0,double,-0.002830188679245283
2018,NE,Brandon King,LB,0,0.0,-9.0,double,-0.0
2018,NE,Brian Hoyer,QB,27,0.0009433962264150943,-9.0,double,-0.008490566037735849
2018,NE,Brian Schwenke,C,4,0.0001397624039133473,-9.0,double,-0.0012578616352201257
2018,NE,Chris Hogan,WR,1014,0.035429769392033544,-9.0,double,-0.3188679245283019
2018,NE,Cole Croston,T,4,0.0001397624039133473,-9.0,double,-0.0012578616352201257
2018,NE,Cordarrelle Patterson,WR,263,0.009189378057302586,-9.0,double,-0.08270440251572328
2018,NE,Cyrus Jones,CB,10,0.00034940600978336826,-9.0,double,-0.003144654088050314
2018,NE,Danny Shelton,DT,347,0.012124388539482878,-9.0,double,-0.1091194968553459
2018,NE,David Andrews,C,1355,0.0473445143256464,-9.0,double,-0.4261006289308176
2018,NE,Deatrich Wise Jr.,DE,462,0.016142557651991615,-9.0,double,-0.14528301886792455
2018,NE,Derek Rivers,DE,97,0.0033892382948986725,-9.0,double,-0.03050314465408805
2018,NE,Devin McCourty,FS,1189,0.04154437456324249,-9.0,double,-0.3738993710691824
2018,NE,Dont'a Hightower,LB,951,0.033228511530398325,-9.0,double,-0.2990566037735849
2018,NE,Duron Harmon,FS,51,0.0017819706498951782,-9.0,double,-0.016037735849056604
2018,NE,Duron Harmon,S,37,0.0012928022361984627,-9.0,double,-0.011635220125786164
2018,NE,Duron Harmon,SS,609,0.02127882599580713,-9.0,double,-0.19150943396226416
2018,NE,Dwayne Allen,TE,431,0.015059399021663172,-9.0,double,-0.13553459119496855
2018,NE,Elandon Roberts,LB,473,0.01652690426275332,-9.0,double,-0.1487421383647799
2018,NE,Eric Rowe,CB,136,0.004751921733053809,-9.0,double,-0.04276729559748428
2018,NE,Geneo Grissom,DE,23,0.000803633822501747,-9.0,double,-0.007232704402515723
2018,NE,J.C. Jackson,CB,543,0.018972746331236898,-9.0,double,-0.1707547169811321
2018,NE,Ja'Whaun Bentley,LB,138,0.004821802935010482,-9.0,double,-0.043396226415094344
2018,NE,Jacob Hollister,TE,59,0.002061495457721873,-9.0,double,-0.018553459119496858
2018,NE,James Develin,FB,496,0.017330538085255066,-9.0,double,-0.1559748427672956
2018,NE,James Ferentz,C,8,0.0002795248078266946,-9.0,double,-0.0025157232704402514
2018,NE,James White,RB,698,0.024388539482879106,-9.0,double,-0.21949685534591196
2018,NE,Jason McCourty,CB,999,0.03490566037735849,-9.0,double,-0.3141509433962264
2018,NE,Jeremy Hill,RB,12,0.0004192872117400419,-9.0,double,-0.0037735849056603774
2018,NE,Joe Cardona,LS,0,0.0,-9.0,double,-0.0
2018,NE,Joe Thuney,G,1371,0.04790356394129979,-9.0,double,-0.43113207547169813
2018,NE,John Simon,DE,270,0.009433962264150943,-9.0,double,-0.08490566037735849
2018,NE,Jonathan Jones,CB,628,0.02194269741439553,-9.0,double,-0.19748427672955976
2018,NE,Josh Gordon,WR,567,0.01981132075471698,-9.0,double,-0.17830188679245282
2018,NE,Julian Edelman,WR,989,0.034556254367575125,-9.0,double,-0.31100628930817614
2018,NE,Keion Crossen,CB,53,0.001851851851851852,-9.0,double,-0.016666666666666666
2018,NE,Keionta Davis,DE,183,0.006394129979035639,-9.0,double,-0.057547169811320756
2018,NE,Kenjon Barner,RB,42,0.0014675052410901468,-9.0,double,-0.013207547169811321
2018,NE,Kyle Van Noy,LB,1133,0.03958770090845563,-9.0,double,-0.35628930817610066
2018,NE,LaAdrian Waddle,T,348,0.012159329140461216,-9.0,double,-0.10943396226415095
2018,NE,Lawrence Guy,DT,589,0.020580013976240392,-9.0,double,-0.18522012578616354
2018,NE,Malcom Brown,DT,509,0.017784765897973447,-9.0,double,-0.16006289308176103
2018,NE,Marcus Cannon,T,1087,0.03798043326345213,-9.0,double,-0.34182389937106916
2018,NE,Matthew Slater,WR,22,0.0007686932215234102,-9.0,double,-0.006918238993710691
2018,NE,Nate Ebner,FS,0,0.0,-9.0,double,-0.0
2018,NE,Nate Ebner,S,1,3.4940600978336826e-05,-9.0,double,-0.00031446540880503143
2018,NE,Nate Ebner,SS,0,0.0,-9.0,double,-0.0
2018,NE,Nicholas Grigsby,LB,28,0.0009783368273934311,-9.0,double,-0.00880503144654088
2018,NE,Obi Melifonwu,DB,20,0.0006988120195667365,-9.0,double,-0.006289308176100628
2018,NE,Patrick Chung,SS,1035,0.036163522012578615,-9.0,double,-0.32547169811320753
2018,NE,Phillip Dorsett,WR,499,0.017435359888190078,-9.0,double,-0.1569182389937107
2018,NE,Ramon Humber,LB,2,6.988120195667365e-05,-9.0,double,-0.0006289308176100629
2018,NE,Rex Burkhead,RB,211,0.0073724668064290705,-9.0,double,-0.06635220125786163
2018,NE,Riley McCarron,WR,15,0.0005241090146750524,-9.0,double,-0.004716981132075472
2018,NE,Rob Gronkowski,TE,1086,0.037945492662473795,-9.0,double,-0.3415094339622642
2018,NE,Ryan Allen,P,0,0.0,-9.0,double,-0.0
2018,NE,Shaq Mason,G,1202,0.04199860237596087,-9.0,double,-0.3779874213836478
2018,NE,Sony Michel,RB,417,0.014570230607966457,-9.0,double,-0.1311320754716981
2018,NE,Stephen Gostkowski,K,0,0.0,-9.0,double,-0.0
2018,NE,Stephon Gilmore,CB,1199,0.041893780573025854,-9.0,double,-0.3770440251572327
2018,NE,Ted Karras,C,174,0.006079664570230608,-9.0,double,-0.05471698113207547
2018,NE,Tom Brady,QB,1344,0.0469601677148847,-9.0,double,-0.4226415094339623
2018,NE,Trent Brown,T,1341,0.04685534591194968,-9.0,double,-0.42169811320754713
2018,NE,Trey Flowers,DE,897,0.031341719077568136,-9.0,double,-0.2820754716981132
2018,NE,Ufomba Kamalu,LB,21,0.0007337526205450734,-9.0,double,-0.006603773584905661
2018,NO,A.J. Klein,LB,735,0.028493894165535955,-17.0,single,-0.4843962008141112
2018,NO,Alex Anzalone,LB,543,0.021050591199844933,-17.0,single,-0.35786005039736385
2018,NO,Alex Okafor,DE,730,0.02830005815080442,-17.0,single,-0.48110098856367517
2018,NO,Alvin Kamara,RB,755,0.029269238224462105,-17.0,single,-0.49757704981585577
2018,NO,Andrus Peat,T,884,0.03427020740453576,-17.0,single,-0.582593525877108
2018,NO,Arthur Maulet,CB,0,0.0,-17.0,single,-0.0
2018,NO,Austin Carr,WR,290,0.011242488854429153,-17.0,single,-0.1911223105252956
2018,NO,Ben Watson,TE,533,0.020662919170381856,-17.0,single,-0.3512696258964916
2018,NO,Brandon Tate,WR,0,0.0,-17.0,single,-0.0
2018,NO,Cameron Jordan,DE,1003,0.038883504555146345,-17.0,single,-0.6610195774374878
2018,NO,Cameron Meredith,WR,126,0.004884667571234735,-17.0,single,-0.0830393487109905
2018,NO,Cameron Tom,C,178,0.006900562124442722,-17.0,single,-0.11730955611552626
2018,NO,Chris Banjo,FS,52,0.002015894553207986,-17.0,single,-0.03427020740453576
2018,NO,Cornelius Lucas,T,52,0.002015894553207986,-17.0,single,-0.03427020740453576
2018,NO,Craig Robertson,LB,88,0.003411513859275053,-17.0,single,-0.0579957356076759
2018,NO,Dan Arnold,TE,167,0.00647412289203334,-17.0,single,-0.11006008916456678
2018,NO,David Onyemata,DT,706,0.02736964528009304,-17.0,single,-0.4652839697615817
2018,NO,Demario Davis,LB,997,0.0386509013374685,-17.0,single,-0.6570653227369645
2018,NO,Derek Newton,T,48,0.0018608257414227563,-17.0,single,-0.03163403760418686
2018,NO,Drew Brees,QB,1121,0.04345803450281062,-17.0,single,-0.7387865865477805
2018,NO,Dwayne Washington,RB,46,0.0017832913355301414,-17.0,single,-0.030315952704012404
2018,NO,Eli Apple,CB,728,0.028222523744911805,-17.0,single,-0.4797829036635007
2018,NO,Garrett Griffin,TE,54,0.002093428959100601,-17.0,single,-0.035588292304710216
2018,NO,J.T. Gray,DB,0,0.0,-17.0,single,-0.0
2018,NO,J.T. Gray,SS,0,0.0,-17.0,single,-0.0
2018,NO,Jay Bromley,DT,27,0.0010467144795503005,-17.0,single,-0.017794146152355108
2018,NO,Jermon Bushrod,G,375,0.014537701104865283,-17.0,single,-0.24714091878270983
2018,NO,Jonathan Williams,RB,18,0.0006978096530335336,-17.0,single,-0.011862764101570071
2018,NO,Josh Hill,TE,710,0.02752471409187827,-17.0,single,-0.4679201395619306
2018,NO,Josh LeRibeus,G,180,0.006978096530335336,-17.0,single,-0.11862764101570071
2018,NO,Josh Robinson,FS,26,0.001007947276603993,-17.0,single,-0.01713510370226788
2018,NO,Justin Hardee,CB,77,0.0029850746268656717,-17.0,single,-0.05074626865671642
2018,NO,Justin Hardee,DB,0,0.0,-17.0,single,-0.0
2018,NO,Keith Kirkwood,WR,278,0.010777282419073464,-17.0,single,-0.1832138011242489
2018,NO,Ken Crawley,CB,410,0.015894553207986044,-17.0,single,-0.27020740453576275
2018,NO,Kurt Coleman,SS,362,0.014033727466563287,-17.0,single,-0.23857336693157588
2018,NO,Larry Warford,G,1125,0.04361310331459585,-17.0,single,-0.7414227563481295
2018,NO,Manti Te'o,LB,141,0.005466175615429347,-17.0,single,-0.0929249854622989
2018,NO,Marcus Davenport,DE,467,0.018104283775925566,-17.0,single,-0.3077728241907346
2018,NO,Marcus Williams,FS,1091,0.0422950184144214,-17.0,single,-0.7190153130451638
2018,NO,Mark Ingram,RB,410,0.015894553207986044,-17.0,single,-0.27020740453576275
2018,NO,Marshon Lattimore,CB,1025,0.039736383019965106,-17.0,single,-0.6755185113394068
2018,NO,Max Unger,C,1157,0.04485365380887769,-17.0,single,-0.7625121147509207
2018,NO,Michael Ola,T,32,0.0012405504942818377,-17.0,single,-0.02108935840279124
2018,NO,Michael Thomas,WR,1060,0.04109323512308587,-17.0,single,-0.6985849970924597
2018,NO,Mike Gillislee,RB,25,0.0009691800736576856,-17.0,single,-0.016476061252180655
2018,NO,Mitchell Loewen,DE,4,0.0001550688117852297,-17.0,single,-0.002636169800348905
2018,NO,P.J. Williams,CB,813,0.031517735995347934,-17.0,single,-0.5358015119209149
2018,NO,Patrick Robinson,CB,110,0.0042643923240938165,-17.0,single,-0.07249466950959488
2018,NO,Ryan Ramczyk,T,1141,0.04423337856173677,-17.0,single,-0.7519674355495252
2018,NO,Sheldon Rankins,DT,648,0.02512114750920721,-17.0,single,-0.42705950765652256
2018,NO,Taylor Stallworth,NT,365,0.01415002907540221,-17.0,single,-0.24055049428183758
2018,NO,Taysom Hill,QB,212,0.008218647024617174,-17.0,single,-0.13971699941849194
2018,NO,Ted Ginn Jr.,WR,273,0.010583446404341926,-17.0,single,-0.17991858887381273
2018,NO,Teddy Bridgewater,QB,71,0.002752471409187827,-17.0,single,-0.04679201395619306
2018,NO,Terron Armstead,T,746,0.02892033339794534,-17.0,single,-0.4916456677650708
2018,NO,Thomas Morstead,P,0,0.0,-17.0,single,-0.0
2018,NO,Tommylee Lewis,WR,79,0.0030626090327582865,-17.0,single,-0.052064353556890874
2018,NO,Tre'Quan Smith,WR,631,0.024462105059119985,-17.0,single,-0.41585578600503975
2018,NO,Trey Hendrickson,DE,155,0.006008916456677651,-17.0,single,-0.10215157976352007
2018,NO,Tyeler Davison,NT,493,0.01911223105252956,-17.0,single,-0.32490792789300255
2018,NO,Vince Biegel,LB,2,7.753440589261485e-05,-17.0,single,-0.0013180849001744525
2018,NO,Vonn Bell,SS,868,0.03364993215739484,-17.0,single,-0.5720488466757123
2018,NO,Wil Lutz,K,0,0.0,-17.0,single,-0.0
2018,NO,Will Clapp,C,108,0.004186857918201202,-17.0,single,-0.07117658460942043
2018,NO,Zach Line,FB,244,0.009459197518899011,-17.0,single,-0.1608063578212832
2018,NO,Zach Wood,LS,0,0.0,-17.0,single,-0.0
2018,NYG,Aldrick Rosas,K,0,0.0,-1.0,double,-0.0
2018,NYG,Alec Ogletree,LB,885,0.03788040919402474,-1.0,double,-0.03788040919402474
2018,NYG,Alonzo Russell,WR,8,0.0003424217780250824,-1.0,double,-0.0003424217780250824
2018,NYG,Antonio Hamilton,CB,0,0.0,-1.0,double,-0.0
2018,NYG,B.J. Goodson,LB,513,0.02195779651585841,-1.0,double,-0.02195779651585841
2018,NYG,B.J. Hill,DT,642,0.02747934768651286,-1.0,double,-0.02747934768651286
2018,NYG,B.W. Webb,CB,1003,0.04293113041989471,-1.0,double,-0.04293113041989471
2018,NYG,Bennie Fowler,WR,369,0.015794204511406926,-1.0,double,-0.015794204511406926
2018,NYG,Brian Mihalik,T,52,0.0022257415571630356,-1.0,double,-0.0022257415571630356
2018,NYG,Chad Wheeler,T,857,0.03668193297093695,-1.0,double,-0.03668193297093695
2018,NYG,Cody Latimer,WR,209,0.008945768950905278,-1.0,double,-0.008945768950905278
2018,NYG,Connor Barwin,LB,289,0.012369986731156102,-1.0,double,-0.012369986731156102
2018,NYG,Corey Coleman,WR,132,0.005649959337413859,-1.0,double,-0.005649959337413859
2018,NYG,Curtis Riley,FS,1048,0.04485725292128579,-1.0,double,-0.04485725292128579
2018,NYG,Dalvin Tomlinson,DT,628,0.026880109574968968,-1.0,double,-0.026880109574968968
2018,NYG,Damon Harrison,DT,249,0.01065787784103069,-1.0,double,-0.01065787784103069
2018,NYG,Donte Deayon,CB,115,0.0049223130591105595,-1.0,double,-0.0049223130591105595
2018,NYG,Eli Apple,CB,296,0.01266960578692805,-1.0,double,-0.01266960578692805
2018,NYG,Eli Manning,QB,1009,0.04318794675341352,-1.0,double,-0.04318794675341352
2018,NYG,Elijhaa Penny,RB,123,0.005264734837135642,-1.0,double,-0.005264734837135642
2018,NYG,Ereck Flowers,T,139,0.0059495783931858065,-1.0,double,-0.0059495783931858065
2018,NYG,Evan Engram,TE,475,0.020331293070239266,-1.0,double,-0.020331293070239266
2018,NYG,Garrett Dickerson,TE,14,0.0005992381115438942,-1.0,double,-0.0005992381115438942
2018,NYG,Grant Haley,CB,425,0.018191156957582503,-1.0,double,-0.018191156957582503
2018,NYG,Grant Haley,DB,4,0.0001712108890125412,-1.0,double,-0.0001712108890125412
2018,NYG,Jamon Brown,G,509,0.021786585626845868,-1.0,double,-0.021786585626845868
2018,NYG,Janoris Jenkins,CB,1088,0.046569361811411206,-1.0,double,-0.046569361811411206
2018,NYG,Jawill Davis,WR,62,0.0026537687796943884,-1.0,double,-0.0026537687796943884
2018,NYG,John Greco,G,488,0.020887728459530026,-1.0,double,-0.020887728459530026
2018,NYG,John Jenkins,DT,57,0.002439755168428712,-1.0,double,-0.002439755168428712
2018,NYG,Jon Halapio,C,116,0.004965115781363695,-1.0,double,-0.004965115781363695
2018,NYG,Jonathan Stewart,RB,17,0.0007276462783033001,-1.0,double,-0.0007276462783033001
2018,NYG,Josh Mauro,DT,270,0.01155673500834653,-1.0,double,-0.01155673500834653
2018,NYG,Kaelin Clay,WR,0,0.0,-1.0,double,-0.0
2018,NYG,Kamrin Moore,FS,7,0.0002996190557719471,-1.0,double,-0.0002996190557719471
2018,NYG,Kareem Martin,LB,610,0.02610966057441253,-1.0,double,-0.02610966057441253
2018,NYG,Kenny Ladler,SS,20,0.000856054445062706,-1.0,double,-0.000856054445062706
2018,NYG,Kerry Wynn,DE,393,0.016821469845482172,-1.0,double,-0.016821469845482172
2018,NYG,Kyle Lauletta,QB,19,0.0008132517228095707,-1.0,double,-0.0008132517228095707
2018,NYG,Landon Collins,SS,804,0.03441338869152078,-1.0,double,-0.03441338869152078
2018,NYG,Lorenzo Carter,LB,441,0.018876000513632668,-1.0,double,-0.018876000513632668
2018,NYG,Mario Edwards,DE,232,0.00993023156272739,-1.0,double,-0.00993023156272739
2018,NYG,Michael Thomas,SS,521,0.02230021829388349,-1.0,double,-0.02230021829388349
2018,NYG,Mike Jordan,CB,0,0.0,-1.0,double,-0.0
2018,NYG,Nate Solder,T,1027,0.04395839575396995,-1.0,double,-0.04395839575396995
2018,NYG,Nathan Stupar,LB,64,0.002739374224200659,-1.0,double,-0.002739374224200659
2018,NYG,Odell Beckham Jr.,WR,716,0.030646749133244874,-1.0,double,-0.030646749133244874
2018,NYG,Olivier Vernon,DE,665,0.028463810298334974,-1.0,double,-0.028463810298334974
2018,NYG,Patrick Omameh,G,384,0.016436245345203954,-1.0,double,-0.016436245345203954
2018,NYG,Quadree Henderson,WR,0,0.0,-1.0,double,-0.0
2018,NYG,R.J. McIntosh,DT,65,0.0027821769464537946,-1.0,double,-0.0027821769464537946
2018,NYG,Ray-Ray Armstrong,LB,186,0.007961306339083166,-1.0,double,-0.007961306339083166
2018,NYG,Rhett Ellison,TE,557,0.023841116294996363,-1.0,double,-0.023841116294996363
2018,NYG,Riley Dixon,P,0,0.0,-1.0,double,-0.0
2018,NYG,Russell Shepard,WR,183,0.007832898172323759,-1.0,double,-0.007832898172323759
2018,NYG,Saquon Barkley,RB,852,0.03646791935967127,-1.0,double,-0.03646791935967127
2018,NYG,Scott Simonson,TE,288,0.012327184008902967,-1.0,double,-0.012327184008902967
2018,NYG,Sean Chandler,FS,141,0.0060351838376920776,-1.0,double,-0.0060351838376920776
2018,NYG,Shane Smith,RB,9,0.0003852245002782177,-1.0,double,-0.0003852245002782177
2018,NYG,Spencer Pulley,G,567,0.024269143517527715,-1.0,double,-0.024269143517527715
2018,NYG,Stacy Coley,WR,0,0.0,-1.0,double,-0.0
2018,NYG,Sterling Shepard,WR,934,0.03997774258442837,-1.0,double,-0.03997774258442837
2018,NYG,Tae Davis,LB,343,0.014681333732825408,-1.0,double,-0.014681333732825408
2018,NYG,Tony Lippett,CB,24,0.0010272653340752471,-1.0,double,-0.0010272653340752471
2018,NYG,Ukeme Eligwe,LB,38,0.0016265034456191415,-1.0,double,-0.0016265034456191415
2018,NYG,Wayne Gallman,RB,155,0.006634421949235972,-1.0,double,-0.006634421949235972
2018,NYG,Will Hernandez,G,1027,0.04395839575396995,-1.0,double,-0.04395839575396995
2018,NYG,Zak DeOssie,LS,0,0.0,-1.0,double,-0.0
2018,NYJ,Andre Roberts,WR,195,0.008358695186248875,-7.0,single,-0.05851086630374212
2018,NYJ,Anthony Wint,LB,0,0.0,-7.0,single,-0.0
2018,NYJ,Avery Williamson,LB,1114,0.047751725320416646,-7.0,single,-0.3342620772429165
2018,NYJ,Ben Braden,G,0,0.0,-7.0,single,-0.0
2018,NYJ,Bilal Powell,RB,208,0.0089159415319988,-7.0,single,-0.06241159072399159
2018,NYJ,Brandon Copeland,LB,611,0.026190578250246475,-7.0,single,-0.18333404775172532
2018,NYJ,Brandon Shell,T,850,0.03643533799134125,-7.0,single,-0.25504736593938876
2018,NYJ,Brent Qvale,T,159,0.006815551459556775,-7.0,single,-0.04770886021689742
2018,NYJ,Brian Winters,G,1001,0.04290796862274422,-7.0,single,-0.30035578035920957
2018,NYJ,Bronson Kaufusi,DE,45,0.001928929658365125,-7.0,single,-0.013502507608555874
2018,NYJ,Buster Skrine,CB,693,0.029705516738822924,-7.0,single,-0.20793861717176046
2018,NYJ,Charone Peake,WR,89,0.0038149942132110247,-7.0,single,-0.026704959492477174
2018,NYJ,Chris Herndon,TE,625,0.026790689699515625,-7.0,single,-0.18753482789660939
2018,NYJ,Clive Walford,TE,2,8.573020703845e-05,-7.0,single,-0.0006001114492691501
2018,NYJ,Dakota Dozier,G,106,0.00454370097303785,-7.0,single,-0.03180590681126495
2018,NYJ,Darron Lee,LB,808,0.0346350036435338,-7.0,single,-0.2424450255047366
2018,NYJ,Darryl Roberts,CB,725,0.031077200051438124,-7.0,single,-0.21754040036006686
2018,NYJ,De'Angelo Henderson,RB,3,0.000128595310557675,-7.0,single,-0.000900167173903725
2018,NYJ,Deontay Burnett,WR,128,0.0054867332504608,-7.0,single,-0.038407132753225603
2018,NYJ,Derrick Jones,CB,38,0.00162887393373055,-7.0,single,-0.01140211753611385
2018,NYJ,Doug Middleton,FS,231,0.009901838912940974,-7.0,single,-0.06931287239058682
2018,NYJ,Elijah McGuire,RB,318,0.01363110291911355,-7.0,single,-0.09541772043379484
2018,NYJ,Emmanuel Lamur,LB,0,0.0,-7.0,single,-0.0
2018,NYJ,Eric Tomlinson,TE,353,0.015131381542286425,-7.0,single,-0.10591967079600498
2018,NYJ,Folorunso Fatukasi,DE,3,0.000128595310557675,-7.0,single,-0.000900167173903725
2018,NYJ,Frankie Luvu,LB,442,0.01894637575549745,-7.0,single,-0.13262463028848215
2018,NYJ,Henry Anderson,DE,668,0.0286338891508423,-7.0,single,-0.2004372240558961
2018,NYJ,Ibraheim Campbell,FS,1,4.2865103519225e-05,-7.0,single,-0.00030005572463457503
2018,NYJ,Isaiah Crowell,RB,332,0.0142312143683827,-7.0,single,-0.0996185005786789
2018,NYJ,J.J. Wilcox,SS,25,0.001071627587980625,-7.0,single,-0.007501393115864376
